,End Reason,End Period,End Clock,End Spot,Offense Wins,Offense Losses,Offense Conference Rank,Defense Wins,Defense Losses,Defense Conference Rank,Offense Home Team
15936,0,2,12.0,8,2.0,10.0,5,5.0,7.0,5,1
15937,0,4,887.0,4,5.0,7.0,5,2.0,10.0,5,0
15938,0,2,771.0,3,6.0,6.0,10,1.0,11.0,10,1
15939,0,3,633.0,19,6.0,6.0,10,1.0,11.0,10,1
15940,0,4,119.0,27,1.0,11.0,10,6.0,6.0,10,0
15941,0,2,590.0,17,11.0,3.0,10,3.0,9.0,5,0
15942,0,4,856.0,24,3.0,9.0,5,11.0,3.0,10,1
15943,1,3,265.0,32,11.0,2.0,10,3.0,9.0,5,1
15944,1,4,582.0,15,11.0,2.0,10,3.0,9.0,5,1
15945,1,4,156.0,16,3.0,9.0,5,11.0,2.0,10,0
15946,1,2,146.0,23,6.0,6.0,5,4.0,8.0,5,1
15947,1,4,169.0,21,6.0,6.0,5,4.0,8.0,5,1
15948,1,1,4.0,11,11.0,3.0,10,12.0,2.0,10,1
15949,1,2,0.0,2,12.0,2.0,10,11.0,3.0,10,0
15950,1,1,319.0,26,9.0,4.0,10,5.0,7.0,10,1
15951,1,3,347.0,26,9.0,4.0,10,5.0,7.0,10,1
15952,1,4,455.0,22,9.0,4.0,10,5.0,7.0,10,1
15953,1,1,411.0,13,9.0,4.0,10,9.0,4.0,10,1
15954,0,2,227.0,25,9.0,4.0,10,9.0,4.0,10,1
15955,0,4,764.0,24,9.0,4.0,10,9.0,4.0,10,0
15956,1,1,528.0,17,9.0,4.0,10,10.0,4.0,5,1
15957,1,2,446.0,18,10.0,4.0,5,9.0,4.0,10,0
15958,1,2,90.0,16,9.0,4.0,10,10.0,4.0,5,1
15959,1,2,526.0,10,11.0,2.0,10,5.0,7.0,10,1
15960,1,2,62.0,11,5.0,7.0,10,11.0,2.0,10,0
15961,1,3,674.0,28,5.0,7.0,10,11.0,2.0,10,0
15962,1,4,57.0,6,11.0,2.0,10,5.0,7.0,10,1
15963,0,2,0.0,35,1.0,11.0,5,7.0,6.0,5,0
15964,0,3,49.0,19,1.0,11.0,5,7.0,6.0,5,0
15965,0,4,607.0,25,7.0,6.0,5,1.0,11.0,5,1
15966,1,2,29.0,8,8.0,5.0,5,4.0,8.0,10,0
15967,1,3,234.0,20,4.0,8.0,10,8.0,5.0,5,1
15968,1,4,442.0,23,4.0,8.0,10,8.0,5.0,5,1
15969,1,2,86.0,8,8.0,5.0,10,2.0,10.0,10,0
15970,0,2,0.0,28,8.0,5.0,10,2.0,10.0,10,0
15971,0,1,36.0,23,7.0,6.0,10,9.0,4.0,10,0
15972,0,2,81.0,16,7.0,6.0,10,9.0,4.0,10,0
15973,0,3,318.0,5,9.0,4.0,10,7.0,6.0,10,1
15974,1,1,473.0,35,8.0,5.0,5,4.0,8.0,5,0
15975,1,2,687.0,24,4.0,8.0,5,8.0,5.0,5,1
15976,1,2,475.0,11,8.0,5.0,5,4.0,8.0,5,0
15977,1,2,182.0,7,8.0,5.0,5,4.0,8.0,5,0
15978,1,2,0.0,25,4.0,8.0,5,8.0,5.0,5,1
15979,1,3,783.0,17,4.0,8.0,5,8.0,5.0,5,1
15980,1,3,353.0,26,4.0,8.0,5,8.0,5.0,5,1
15981,1,5,0.0,28,4.0,8.0,5,8.0,5.0,5,1
15982,1,1,91.0,20,3.0,9.0,5,10.0,4.0,5,0
15983,1,2,392.0,1,10.0,4.0,5,3.0,9.0,5,1
15984,1,1,314.0,15,9.0,4.0,5,4.0,8.0,5,1
15985,1,2,681.0,34,9.0,4.0,5,4.0,8.0,5,1
15986,1,2,5.0,10,9.0,4.0,5,4.0,8.0,5,1
15987,0,1,509.0,31,11.0,2.0,10,5.0,7.0,10,0
15988,1,1,65.0,4,5.0,7.0,10,11.0,2.0,10,1
15989,1,4,372.0,13,11.0,2.0,10,5.0,7.0,10,0
15990,1,4,0.0,19,11.0,2.0,10,5.0,7.0,10,0
15991,1,1,647.0,28,9.0,4.0,10,9.0,4.0,10,0
15992,1,1,547.0,4,9.0,4.0,10,9.0,4.0,10,0
15993,0,2,459.0,35,9.0,4.0,10,9.0,4.0,10,0
15994,1,4,486.0,7,9.0,4.0,10,9.0,4.0,10,0
15995,1,4,200.0,1,9.0,4.0,10,9.0,4.0,10,1
15996,0,4,27.0,17,9.0,4.0,10,9.0,4.0,10,1
15997,1,1,560.0,22,9.0,4.0,5,5.0,7.0,5,0
15998,1,2,156.0,9,5.0,7.0,5,9.0,4.0,5,1
15999,1,3,0.0,24,9.0,4.0,5,5.0,7.0,5,0
16000,1,3,481.0,23,10.0,3.0,5,6.0,7.0,5,1
16001,1,4,798.0,14,10.0,3.0,5,6.0,7.0,5,1
16002,1,4,220.0,18,6.0,7.0,5,10.0,3.0,5,0
16003,1,4,0.0,10,10.0,3.0,5,6.0,7.0,5,1
16004,1,5,0.0,11,6.0,7.0,5,10.0,3.0,5,0
16005,1,5,0.0,12,10.0,3.0,5,6.0,7.0,5,1
16006,1,1,608.0,8,8.0,5.0,10,9.0,4.0,10,1
16007,1,1,387.0,30,9.0,4.0,10,8.0,5.0,10,0
16008,0,2,257.0,31,8.0,5.0,10,9.0,4.0,10,1
16009,0,2,66.0,28,9.0,4.0,10,8.0,5.0,10,0
16010,1,2,5.0,23,8.0,5.0,10,9.0,4.0,10,1
16011,0,3,534.0,20,9.0,4.0,10,8.0,5.0,10,0
16012,1,3,86.0,18,9.0,4.0,10,8.0,5.0,10,0
16013,1,4,719.0,34,8.0,5.0,10,9.0,4.0,10,1
16014,1,1,38.0,14,9.0,4.0,5,8.0,5.0,5,0
16015,1,2,0.0,19,8.0,5.0,5,9.0,4.0,5,1
16016,0,3,599.0,5,8.0,5.0,5,9.0,4.0,5,1
16017,1,4,471.0,24,9.0,4.0,5,8.0,5.0,5,0
16018,1,4,127.0,24,8.0,5.0,5,9.0,4.0,5,1
16019,1,4,750.0,6,6.0,6.0,10,9.0,4.0,10,0
16020,1,1,41.0,7,6.0,6.0,10,4.0,8.0,5,0
16021,1,2,280.0,10,6.0,6.0,10,4.0,8.0,5,0
16022,0,3,657.0,30,4.0,8.0,5,6.0,6.0,10,1
16023,1,1,785.0,22,2.0,6.0,10,10.0,4.0,10,1
16024,0,1,214.0,31,2.0,6.0,10,10.0,4.0,10,1
16025,1,2,0.0,28,10.0,4.0,10,2.0,6.0,10,0
16026,1,3,417.0,3,2.0,6.0,10,10.0,4.0,10,1
16027,1,3,132.0,24,2.0,6.0,10,10.0,4.0,10,1
16028,1,4,295.0,27,2.0,6.0,10,10.0,4.0,10,1
16029,1,1,684.0,22,2.0,10.0,5,8.0,5.0,5,1
16030,0,2,418.0,19,8.0,5.0,5,2.0,10.0,5,0
16031,1,1,480.0,7,5.0,7.0,10,4.0,8.0,10,1
16032,1,3,148.0,32,5.0,7.0,10,4.0,8.0,10,1
16033,0,3,0.0,12,5.0,7.0,10,4.0,8.0,10,1
16034,0,1,696.0,33,3.0,9.0,10,10.0,3.0,10,1
16035,1,1,211.0,29,10.0,3.0,10,3.0,9.0,10,0
16036,0,2,2.0,29,10.0,3.0,10,3.0,9.0,10,0
16037,1,4,741.0,18,3.0,9.0,10,10.0,3.0,10,1
16038,0,1,144.0,22,5.0,7.0,5,9.0,4.0,5,0
16039,1,1,65.0,18,9.0,4.0,5,5.0,7.0,5,1
16040,0,2,696.0,22,5.0,7.0,5,9.0,4.0,5,0
16041,1,2,0.0,24,9.0,4.0,5,5.0,7.0,5,1
16042,1,4,617.0,27,9.0,4.0,5,5.0,7.0,5,1
16043,1,2,896.0,15,6.0,7.0,10,7.0,6.0,10,1
16044,1,2,342.0,10,6.0,7.0,10,7.0,6.0,10,1
16045,0,2,0.0,27,7.0,6.0,10,6.0,7.0,10,0
16046,1,4,188.0,10,6.0,7.0,10,7.0,6.0,10,1
16047,1,2,617.0,7,10.0,4.0,5,10.0,4.0,5,1
16048,1,2,3.0,13,10.0,4.0,5,10.0,4.0,5,0
16049,1,4,294.0,11,10.0,4.0,5,10.0,4.0,5,1
16050,1,4,66.0,12,10.0,4.0,5,10.0,4.0,5,1
16051,0,2,740.0,30,9.0,4.0,10,8.0,6.0,5,1
16052,1,2,822.0,31,12.0,1.0,10,6.0,7.0,10,0
16053,0,2,312.0,28,6.0,7.0,10,12.0,1.0,10,1
16054,1,3,373.0,17,12.0,1.0,10,6.0,7.0,10,0
16055,1,2,0.0,30,8.0,5.0,5,5.0,7.0,10,1
16056,1,3,313.0,12,8.0,5.0,5,5.0,7.0,10,1
16057,1,4,762.0,24,5.0,7.0,10,8.0,5.0,5,0
16058,1,4,167.0,3,5.0,7.0,10,8.0,5.0,5,0
16059,1,1,524.0,5,0.0,6.0,10,5.0,7.0,10,1
16060,1,2,283.0,27,5.0,7.0,10,0.0,6.0,10,0
16061,1,2,15.0,13,0.0,6.0,10,5.0,7.0,10,1
16062,1,3,863.0,15,0.0,6.0,10,5.0,7.0,10,1
16063,1,3,169.0,27,0.0,6.0,10,5.0,7.0,10,1
16064,1,4,851.0,27,0.0,6.0,10,5.0,7.0,10,1
16065,1,1,715.0,26,7.0,6.0,10,3.0,9.0,5,1
16066,1,2,615.0,28,3.0,9.0,5,7.0,6.0,10,0
16067,1,2,333.0,28,7.0,6.0,10,3.0,9.0,5,1
16068,1,1,81.0,7,9.0,4.0,10,9.0,4.0,10,0
16069,0,3,607.0,30,9.0,4.0,10,9.0,4.0,10,1
16070,1,3,227.0,21,9.0,4.0,10,9.0,4.0,10,1
16071,1,4,229.0,22,9.0,4.0,10,9.0,4.0,10,0
16072,1,3,621.0,5,9.0,4.0,10,7.0,6.0,10,0
16073,1,3,330.0,15,7.0,6.0,10,9.0,4.0,10,1
16074,1,4,848.0,4,9.0,4.0,10,7.0,6.0,10,0
16075,1,4,750.0,3,9.0,4.0,10,7.0,6.0,10,0
16076,0,2,260.0,18,3.0,9.0,10,11.0,3.0,10,1
16077,1,4,94.0,26,11.0,3.0,10,3.0,9.0,10,0
16078,1,1,324.0,3,3.0,9.0,5,8.0,5.0,5,1
16079,1,2,722.0,14,3.0,9.0,5,8.0,5.0,5,1
16080,1,4,202.0,31,8.0,5.0,5,3.0,9.0,5,0
16081,0,1,61.0,29,8.0,5.0,10,9.0,4.0,10,1
16082,1,2,158.0,9,8.0,5.0,10,9.0,4.0,10,1
16083,1,3,348.0,4,9.0,4.0,10,8.0,5.0,10,0
16084,1,2,100.0,5,9.0,4.0,10,12.0,2.0,10,0
16085,1,3,681.0,12,12.0,2.0,10,9.0,4.0,10,1
16086,1,3,123.0,9,12.0,2.0,10,9.0,4.0,10,1
16087,1,4,492.0,16,12.0,2.0,10,9.0,4.0,10,1
16088,1,2,378.0,3,10.0,3.0,5,5.0,7.0,5,0
16089,1,2,45.0,2,5.0,7.0,5,10.0,3.0,5,1
16090,1,1,691.0,19,9.0,4.0,10,6.0,7.0,10,0
16091,0,1,212.0,15,9.0,4.0,10,6.0,7.0,10,0
16092,1,3,533.0,24,6.0,7.0,10,9.0,4.0,10,1
16093,1,2,878.0,21,5.0,7.0,5,5.0,7.0,5,1
16094,0,3,651.0,14,5.0,7.0,5,5.0,7.0,5,1
16095,0,3,224.0,20,5.0,7.0,5,5.0,7.0,5,1
16096,0,1,361.0,17,0.0,10.0,0,1.0,11.0,10,0
16097,1,2,0.0,20,0.0,10.0,0,1.0,11.0,10,0
16098,0,3,265.0,26,0.0,10.0,0,1.0,11.0,10,0
16099,1,4,466.0,4,0.0,10.0,0,1.0,11.0,10,0
16100,0,1,589.0,31,3.0,9.0,10,8.0,5.0,10,1
16101,0,3,676.0,25,8.0,5.0,10,3.0,9.0,10,0
16102,1,4,727.0,15,8.0,5.0,10,3.0,9.0,10,0
16103,1,1,133.0,3,12.0,2.0,10,9.0,4.0,10,1
16104,0,2,805.0,31,9.0,4.0,10,12.0,2.0,10,0
16105,1,2,22.0,28,9.0,4.0,10,12.0,2.0,10,0
16106,1,4,280.0,22,12.0,2.0,10,9.0,4.0,10,1
16107,1,1,95.0,21,7.0,6.0,10,5.0,7.0,10,0
16108,0,1,795.0,25,3.0,9.0,5,2.0,10.0,5,0
16109,1,1,549.0,27,2.0,10.0,5,3.0,9.0,5,1
16110,1,2,816.0,8,3.0,9.0,5,2.0,10.0,5,0
16111,0,2,507.0,29,3.0,9.0,5,2.0,10.0,5,0
16112,1,3,572.0,1,3.0,9.0,5,2.0,10.0,5,0
16113,0,3,75.0,38,2.0,10.0,5,3.0,9.0,5,1
16114,1,1,544.0,5,4.0,9.0,5,1.0,11.0,5,1
16115,1,3,634.0,24,1.0,11.0,5,4.0,9.0,5,0
16116,0,3,88.0,27,1.0,11.0,5,4.0,9.0,5,0
16117,0,3,208.0,20,1.0,11.0,5,6.0,6.0,5,0
16118,0,4,552.0,30,6.0,6.0,5,1.0,11.0,5,1
16119,0,2,720.0,23,3.0,9.0,5,11.0,2.0,10,1
16120,1,2,11.0,13,11.0,2.0,10,3.0,9.0,5,0
16121,1,1,220.0,24,11.0,2.0,10,7.0,6.0,10,1
16122,0,2,370.0,19,11.0,2.0,10,7.0,6.0,10,1
16123,1,4,222.0,25,7.0,6.0,10,11.0,2.0,10,0
16124,1,2,26.0,8,7.0,6.0,10,5.0,7.0,10,1
16125,1,4,481.0,5,5.0,7.0,10,7.0,6.0,10,0
16126,1,4,2.0,9,7.0,6.0,10,5.0,7.0,10,1
16127,1,1,415.0,19,10.0,3.0,10,5.0,7.0,10,0
16128,1,1,185.0,24,5.0,7.0,10,10.0,3.0,10,1
16129,0,2,0.0,10,10.0,3.0,10,5.0,7.0,10,0
16130,1,3,481.0,7,5.0,7.0,10,10.0,3.0,10,1
16131,1,4,670.0,20,5.0,7.0,10,10.0,3.0,10,1
16132,1,1,93.0,17,6.0,6.0,10,8.0,5.0,10,0
16133,1,3,499.0,13,6.0,6.0,10,8.0,5.0,10,0
16134,1,4,115.0,13,8.0,5.0,10,6.0,6.0,10,1
16135,1,2,677.0,5,7.0,6.0,5,3.0,9.0,5,0
16136,1,2,8.0,6,7.0,6.0,5,3.0,9.0,5,0
16137,0,4,869.0,30,7.0,6.0,5,3.0,9.0,5,0
16138,1,4,517.0,5,7.0,6.0,5,3.0,9.0,5,0
16139,1,1,413.0,14,9.0,4.0,5,4.0,8.0,5,0
16140,1,2,848.0,11,4.0,8.0,5,9.0,4.0,5,1
16141,1,4,784.0,22,9.0,4.0,5,4.0,8.0,5,0
16142,1,1,501.0,15,5.0,7.0,10,6.0,6.0,10,0
16143,0,2,686.0,17,5.0,7.0,10,6.0,6.0,10,0
16144,1,2,234.0,17,6.0,6.0,10,5.0,7.0,10,1
16145,1,2,42.0,14,6.0,6.0,10,5.0,7.0,10,1
16146,1,2,888.0,13,1.0,11.0,5,4.0,8.0,5,1
16147,1,2,6.0,15,4.0,8.0,5,1.0,11.0,5,0
16148,1,3,602.0,30,4.0,8.0,5,1.0,11.0,5,0
16149,1,4,455.0,20,1.0,11.0,5,4.0,8.0,5,1
16150,1,1,672.0,16,8.0,5.0,5,3.0,9.0,5,0
16151,1,2,708.0,14,3.0,9.0,5,8.0,5.0,5,1
16152,1,3,347.0,10,3.0,9.0,5,8.0,5.0,5,1
16153,0,3,199.0,32,8.0,5.0,5,3.0,9.0,5,0
16154,1,1,643.0,14,5.0,7.0,5,2.0,10.0,10,0
16155,1,1,126.0,15,2.0,10.0,10,5.0,7.0,5,1
16156,1,3,215.0,15,5.0,7.0,5,2.0,10.0,10,0
16157,1,4,624.0,12,5.0,7.0,5,2.0,10.0,10,0
16158,1,4,414.0,5,2.0,10.0,10,5.0,7.0,5,1
16159,1,4,282.0,14,5.0,7.0,5,2.0,10.0,10,0
16160,0,2,544.0,14,6.0,7.0,5,4.0,8.0,5,0
16161,1,4,487.0,5,4.0,8.0,5,6.0,7.0,5,1
16162,1,4,9.0,16,6.0,7.0,5,4.0,8.0,5,0
16163,1,1,767.0,1,5.0,7.0,5,6.0,6.0,5,1
16164,1,2,731.0,18,5.0,7.0,5,6.0,6.0,5,1
16165,1,4,391.0,23,6.0,6.0,5,5.0,7.0,5,0
16166,1,4,0.0,22,5.0,7.0,5,6.0,6.0,5,1
16167,1,4,614.0,7,8.0,4.0,5,2.0,10.0,5,1
16168,0,1,211.0,20,9.0,4.0,5,5.0,7.0,5,1
16169,0,2,856.0,26,9.0,4.0,5,5.0,7.0,5,1
16170,0,2,532.0,29,9.0,4.0,5,5.0,7.0,5,1
16171,1,2,0.0,40,5.0,7.0,5,9.0,4.0,5,0
16172,1,4,146.0,6,5.0,7.0,5,9.0,4.0,5,0
16173,1,1,622.0,9,8.0,5.0,5,9.0,4.0,10,1
16174,0,2,820.0,40,9.0,4.0,10,8.0,5.0,5,0
16175,1,2,198.0,14,9.0,4.0,10,8.0,5.0,5,0
16176,1,2,0.0,9,9.0,4.0,10,8.0,5.0,5,0
16177,1,3,229.0,35,9.0,4.0,10,8.0,5.0,5,0
16178,1,3,163.0,7,6.0,7.0,5,2.0,10.0,5,0
16179,1,1,136.0,8,9.0,4.0,10,4.0,9.0,10,0
16180,0,2,147.0,36,9.0,4.0,10,4.0,9.0,10,0
16181,1,2,41.0,3,4.0,9.0,10,9.0,4.0,10,1
16182,1,4,501.0,30,9.0,4.0,10,4.0,9.0,10,0
16183,1,4,358.0,25,4.0,9.0,10,9.0,4.0,10,1
16184,1,2,894.0,25,11.0,2.0,10,8.0,5.0,10,1
16185,1,1,427.0,27,5.0,7.0,5,7.0,6.0,5,1
16186,1,2,404.0,23,7.0,6.0,5,5.0,7.0,5,0
16187,1,2,75.0,15,5.0,7.0,5,7.0,6.0,5,1
16188,1,3,385.0,5,7.0,6.0,5,5.0,7.0,5,0
16189,1,4,648.0,11,5.0,7.0,5,7.0,6.0,5,1
16190,1,2,154.0,15,9.0,4.0,10,2.0,10.0,5,1
16191,1,3,179.0,4,9.0,4.0,10,2.0,10.0,5,1
16192,1,3,51.0,17,2.0,10.0,5,9.0,4.0,10,0
16193,1,4,508.0,17,9.0,4.0,10,2.0,10.0,5,1
16194,1,2,526.0,22,3.0,9.0,5,7.0,6.0,5,1
16195,1,3,715.0,5,7.0,6.0,5,3.0,9.0,5,0
16196,1,3,369.0,14,7.0,6.0,5,3.0,9.0,5,0
16197,1,1,165.0,26,9.0,4.0,5,9.0,4.0,5,1
16198,1,2,169.0,3,9.0,4.0,5,9.0,4.0,5,1
16199,1,3,555.0,11,9.0,4.0,5,9.0,4.0,5,0
16200,1,4,750.0,15,9.0,4.0,5,9.0,4.0,5,1
16201,1,4,610.0,20,9.0,4.0,5,9.0,4.0,5,1
16202,0,4,138.0,15,9.0,4.0,5,9.0,4.0,5,1
16203,1,3,333.0,27,11.0,3.0,10,11.0,3.0,10,1
16204,0,2,738.0,29,9.0,4.0,5,10.0,3.0,5,1
16205,1,2,640.0,26,10.0,3.0,5,9.0,4.0,5,0
16206,0,3,105.0,22,9.0,4.0,5,10.0,3.0,5,1
16207,1,4,191.0,30,10.0,3.0,5,9.0,4.0,5,0
16208,0,1,682.0,27,7.0,6.0,10,10.0,3.0,10,0
16209,1,1,422.0,23,7.0,6.0,10,10.0,3.0,10,0
16210,1,1,73.0,5,7.0,6.0,10,10.0,3.0,10,0
16211,1,3,76.0,30,10.0,3.0,10,7.0,6.0,10,1
16212,1,2,452.0,23,8.0,4.0,5,5.0,7.0,5,0
16213,0,2,164.0,27,5.0,7.0,5,8.0,4.0,5,1
16214,0,2,7.0,27,5.0,7.0,5,8.0,4.0,5,1
16215,1,4,622.0,27,8.0,4.0,5,5.0,7.0,5,0
16216,1,1,729.0,15,8.0,5.0,10,1.0,11.0,5,1
16217,1,2,0.0,18,1.0,11.0,5,8.0,5.0,10,0
16218,1,3,534.0,25,8.0,5.0,10,1.0,11.0,5,1
16219,1,4,329.0,3,8.0,5.0,10,1.0,11.0,5,1
16220,1,2,0.0,34,3.0,9.0,10,9.0,4.0,10,0
16221,0,3,796.0,25,9.0,4.0,10,3.0,9.0,10,1
16222,1,3,479.0,19,9.0,4.0,10,3.0,9.0,10,1
16223,1,1,719.0,30,8.0,5.0,5,6.0,6.0,5,1
16224,1,2,549.0,12,8.0,5.0,5,6.0,6.0,5,1
16225,0,4,413.0,18,6.0,6.0,5,8.0,5.0,5,0
16226,1,4,44.0,11,6.0,6.0,5,8.0,5.0,5,0
16227,0,2,726.0,18,4.0,8.0,5,5.0,7.0,5,0
16228,1,2,0.0,9,4.0,8.0,5,5.0,7.0,5,0
16229,1,3,306.0,15,5.0,7.0,5,4.0,8.0,5,1
16230,1,4,192.0,18,5.0,7.0,5,4.0,8.0,5,1
16231,1,1,369.0,7,3.0,9.0,5,9.0,4.0,5,1
16232,1,2,636.0,29,9.0,4.0,5,3.0,9.0,5,0
16233,1,2,253.0,20,9.0,4.0,5,3.0,9.0,5,0
16234,0,3,181.0,31,9.0,4.0,5,3.0,9.0,5,0
16235,1,1,577.0,4,9.0,4.0,10,9.0,4.0,10,1
16236,0,1,442.0,8,9.0,4.0,10,9.0,4.0,10,0
16237,0,1,158.0,28,9.0,4.0,10,9.0,4.0,10,0
16238,0,2,8.0,33,9.0,4.0,10,9.0,4.0,10,1
16239,1,3,94.0,10,9.0,4.0,10,9.0,4.0,10,1
16240,1,4,768.0,30,9.0,4.0,10,9.0,4.0,10,0
16241,1,4,457.0,10,9.0,4.0,10,9.0,4.0,10,0
16242,1,4,319.0,3,9.0,4.0,10,9.0,4.0,10,1
16243,1,1,516.0,25,2.0,10.0,5,8.0,5.0,5,0
16244,1,1,211.0,19,8.0,5.0,5,2.0,10.0,5,1
16245,1,2,495.0,27,2.0,10.0,5,8.0,5.0,5,0
16246,1,2,76.0,10,8.0,5.0,5,2.0,10.0,5,1
16247,0,3,627.0,29,2.0,10.0,5,8.0,5.0,5,0
16248,0,4,422.0,15,8.0,5.0,5,2.0,10.0,5,1
16249,0,1,601.0,18,4.0,8.0,5,5.0,7.0,5,1
16250,1,2,549.0,9,4.0,8.0,5,5.0,7.0,5,1
16251,1,4,776.0,28,4.0,8.0,5,5.0,7.0,5,1
16252,1,2,469.0,3,6.0,6.0,5,8.0,5.0,5,0
16253,1,4,399.0,8,8.0,5.0,5,6.0,6.0,5,1
16254,0,4,0.0,11,6.0,6.0,5,8.0,5.0,5,0
16255,0,5,0.0,5,8.0,5.0,5,6.0,6.0,5,1
16256,0,5,0.0,20,6.0,6.0,5,8.0,5.0,5,0
16257,1,5,0.0,16,6.0,6.0,5,8.0,5.0,5,0
16258,1,5,0.0,19,8.0,5.0,5,6.0,6.0,5,1
16259,1,5,0.0,7,8.0,5.0,5,6.0,6.0,5,1
16260,1,1,90.0,5,0.0,6.0,10,1.0,11.0,10,1
16261,1,2,770.0,23,0.0,6.0,10,1.0,11.0,10,1
16262,0,2,248.0,21,0.0,6.0,10,1.0,11.0,10,1
16263,1,2,4.0,14,0.0,6.0,10,1.0,11.0,10,1
16264,1,4,76.0,17,0.0,6.0,10,1.0,11.0,10,1
16265,0,2,633.0,39,11.0,2.0,10,9.0,4.0,10,0
16266,1,2,431.0,26,9.0,4.0,10,11.0,2.0,10,1
16267,1,2,513.0,10,12.0,1.0,5,4.0,9.0,5,1
16268,1,2,39.0,16,4.0,9.0,5,12.0,1.0,5,0
16269,1,3,649.0,24,4.0,9.0,5,12.0,1.0,5,0
16270,0,1,480.0,18,7.0,6.0,5,9.0,4.0,10,0
16271,1,2,231.0,5,7.0,6.0,5,9.0,4.0,10,0
16272,0,4,766.0,9,7.0,6.0,5,9.0,4.0,10,0
16273,0,1,632.0,22,7.0,6.0,10,6.0,6.0,10,0
16274,1,2,850.0,29,7.0,6.0,10,6.0,6.0,10,0
16275,1,2,400.0,26,6.0,6.0,10,7.0,6.0,10,1
16276,1,4,605.0,30,6.0,6.0,10,7.0,6.0,10,1
16277,0,4,364.0,23,6.0,6.0,10,7.0,6.0,10,1
16278,1,4,4.0,12,7.0,6.0,10,6.0,6.0,10,0
16279,0,1,635.0,27,5.0,7.0,10,3.0,9.0,10,1
16280,1,1,331.0,16,5.0,7.0,10,3.0,9.0,10,1
16281,0,1,26.0,18,3.0,9.0,10,5.0,7.0,10,0
16282,1,2,642.0,16,5.0,7.0,10,3.0,9.0,10,1
16283,0,2,378.0,15,5.0,7.0,10,3.0,9.0,10,1
16284,1,2,252.0,15,5.0,7.0,10,3.0,9.0,10,1
16285,1,1,554.0,30,3.0,9.0,5,8.0,6.0,5,1
16286,1,1,358.0,35,3.0,9.0,5,8.0,6.0,5,1
16287,1,2,535.0,7,8.0,6.0,5,3.0,9.0,5,0
16288,0,2,127.0,25,8.0,6.0,5,3.0,9.0,5,0
16289,0,2,3.0,21,3.0,9.0,5,8.0,6.0,5,1
16290,0,3,325.0,29,3.0,9.0,5,8.0,6.0,5,1
16291,0,4,858.0,7,8.0,6.0,5,3.0,9.0,5,0
16292,1,4,553.0,8,8.0,6.0,5,3.0,9.0,5,0
16293,0,4,120.0,14,3.0,9.0,5,8.0,6.0,5,1
16294,0,2,93.0,16,8.0,5.0,10,8.0,5.0,10,1
16295,1,3,747.0,13,8.0,5.0,10,8.0,5.0,10,0
16296,1,3,590.0,2,6.0,6.0,10,5.0,7.0,10,1
16297,0,4,815.0,30,6.0,6.0,10,5.0,7.0,10,1
16298,1,4,641.0,18,5.0,7.0,10,6.0,6.0,10,0
16299,1,2,3.0,25,3.0,9.0,5,3.0,9.0,5,1
16300,1,4,791.0,5,3.0,9.0,5,3.0,9.0,5,1
16301,0,1,537.0,24,9.0,4.0,10,6.0,7.0,10,0
16302,1,1,213.0,17,6.0,7.0,10,9.0,4.0,10,1
16303,1,2,799.0,18,9.0,4.0,10,6.0,7.0,10,0
16304,1,2,0.0,17,9.0,4.0,10,6.0,7.0,10,0
16305,1,3,132.0,2,9.0,4.0,10,6.0,7.0,10,0
16306,1,1,390.0,12,1.0,11.0,10,9.0,4.0,10,0
16307,1,2,615.0,25,9.0,4.0,10,1.0,11.0,10,1
16308,1,2,376.0,9,9.0,4.0,10,1.0,11.0,10,1
16309,1,2,455.0,18,12.0,2.0,10,3.0,9.0,10,1
16310,1,2,0.0,29,12.0,2.0,10,3.0,9.0,10,1
16311,1,1,235.0,20,6.0,7.0,5,1.0,11.0,5,1
16312,0,2,240.0,10,6.0,7.0,5,1.0,11.0,5,1
16313,0,2,0.0,37,6.0,7.0,5,1.0,11.0,5,1
16314,1,1,403.0,6,9.0,4.0,10,5.0,7.0,10,0
16315,1,2,801.0,12,5.0,7.0,10,9.0,4.0,10,1
16316,1,2,322.0,24,5.0,7.0,10,9.0,4.0,10,1
16317,1,3,668.0,6,5.0,7.0,10,9.0,4.0,10,1
16318,1,1,273.0,22,5.0,7.0,5,2.0,10.0,5,0
16319,1,2,136.0,27,4.0,8.0,10,9.0,4.0,10,0
16320,1,2,0.0,26,4.0,8.0,10,9.0,4.0,10,0
16321,1,3,602.0,24,9.0,4.0,10,4.0,8.0,10,1
16322,0,3,56.0,10,4.0,8.0,10,9.0,4.0,10,0
16323,1,4,511.0,14,9.0,4.0,10,4.0,8.0,10,1
16324,1,4,111.0,24,9.0,4.0,10,4.0,8.0,10,1
16325,1,2,627.0,13,11.0,2.0,10,9.0,4.0,10,0
16326,1,2,15.0,24,9.0,4.0,10,11.0,2.0,10,1
16327,1,1,736.0,33,11.0,2.0,10,9.0,4.0,10,0
16328,1,3,87.0,10,9.0,4.0,10,11.0,2.0,10,1
16329,1,4,592.0,20,11.0,2.0,10,9.0,4.0,10,0
16330,1,4,210.0,18,11.0,2.0,10,9.0,4.0,10,0
16331,0,3,597.0,20,8.0,5.0,10,6.0,6.0,10,1
16332,1,3,181.0,1,6.0,6.0,10,8.0,5.0,10,0
