,Convert,Play Number,Period Number,Offense Points,Defense Points,Distance,Spot,Play Type,Drive Number,Offense Wins,Offense Losses,Offense Conference Rank,Defense Wins,Defense Losses,Defense Conference Rank
12389,True,142,4,45,28,3.0,33,0,21.0,8.0,5.0,10,2.0,11.0,10
12390,True,183,4,19,39,11.0,47,0,25.0,0.0,12.0,10,5.0,7.0,10
12391,False,191,4,19,39,3.0,3,0,25.0,0.0,12.0,10,5.0,7.0,10
12392,False,167,4,7,20,2.0,2,0,25.0,9.0,4.0,10,11.0,3.0,10
12393,True,181,4,9,20,1.0,3,0,27.0,9.0,4.0,10,11.0,3.0,10
12394,False,102,3,7,20,1.0,38,0,14.0,5.0,7.0,10,9.0,4.0,5
12395,True,131,4,10,23,4.0,23,0,18.0,5.0,7.0,10,9.0,4.0,5
12396,False,179,4,17,23,10.0,18,0,24.0,5.0,7.0,10,9.0,4.0,5
12397,False,18,1,0,0,1.0,1,0,2.0,12.0,2.0,5,2.0,10.0,5
12398,False,146,4,16,31,7.0,30,0,16.0,2.0,10.0,5,12.0,2.0,5
12399,False,155,4,16,31,1.0,26,0,18.0,2.0,10.0,5,12.0,2.0,5
12400,False,183,4,38,41,5.0,49,0,27.0,5.0,7.0,5,4.0,8.0,5
12401,True,178,4,27,30,18.0,62,0,21.0,6.0,7.0,5,8.0,5.0,5
12402,True,9,1,0,0,6.0,38,0,1.0,8.0,6.0,5,5.0,7.0,5
12403,True,123,3,9,14,2.0,49,0,14.0,5.0,7.0,5,4.0,8.0,5
12404,True,27,1,0,7,3.0,14,0,4.0,5.0,7.0,10,11.0,3.0,10
12405,False,132,3,21,20,3.0,24,0,19.0,11.0,3.0,10,5.0,7.0,10
12406,False,184,4,20,28,10.0,74,0,26.0,5.0,7.0,10,11.0,3.0,10
12407,True,15,1,0,0,4.0,37,0,2.0,2.0,11.0,10,5.0,7.0,10
12408,False,158,4,31,0,7.0,20,0,21.0,5.0,7.0,10,2.0,11.0,10
12409,False,97,3,7,6,9.0,29,0,14.0,10.0,3.0,10,5.0,7.0,10
12410,False,147,4,13,17,3.0,21,0,19.0,5.0,7.0,10,10.0,3.0,10
12411,False,170,4,13,17,1.0,14,0,21.0,5.0,7.0,10,10.0,3.0,10
12412,False,142,4,41,7,2.0,50,0,21.0,4.0,8.0,10,4.0,8.0,10
12413,True,159,4,15,41,5.0,5,0,24.0,4.0,8.0,10,4.0,8.0,10
12414,True,17,1,0,0,1.0,40,0,3.0,3.0,9.0,5,7.0,6.0,5
12415,True,152,4,17,24,4.0,40,0,19.0,3.0,9.0,5,7.0,6.0,5
12416,False,135,4,31,0,8.0,28,0,20.0,7.0,6.0,10,4.0,8.0,10
12417,False,37,1,3,0,2.0,2,0,3.0,7.0,6.0,5,4.0,8.0,5
12418,True,151,4,6,20,2.0,66,0,17.0,4.0,8.0,5,7.0,6.0,5
12419,True,156,4,6,20,5.0,57,0,17.0,4.0,8.0,5,7.0,6.0,5
12420,True,162,4,6,20,5.0,29,0,17.0,4.0,8.0,5,7.0,6.0,5
12421,False,167,4,6,20,20.0,31,0,17.0,4.0,8.0,5,7.0,6.0,5
12422,True,113,3,3,20,9.0,28,0,13.0,5.0,7.0,10,9.0,4.0,10
12423,True,134,4,10,27,5.0,11,0,17.0,5.0,7.0,10,9.0,4.0,10
12424,False,119,3,10,17,5.0,33,0,16.0,9.0,4.0,10,9.0,5.0,10
12425,False,177,4,17,27,10.0,60,0,22.0,9.0,4.0,10,9.0,5.0,10
12426,False,11,1,0,0,18.0,45,0,1.0,11.0,3.0,5,8.0,5.0,5
12427,False,29,1,0,7,1.0,1,0,3.0,11.0,3.0,5,8.0,5.0,5
12428,False,146,4,10,38,12.0,25,0,17.0,2.0,10.0,5,12.0,1.0,5
12429,False,171,4,10,45,12.0,43,0,21.0,2.0,10.0,5,12.0,1.0,5
12430,False,152,4,13,30,10.0,33,0,21.0,5.0,7.0,10,10.0,3.0,10
12431,True,32,1,7,0,1.0,34,0,3.0,10.0,4.0,10,2.0,10.0,10
12432,False,82,2,7,28,1.0,52,0,9.0,2.0,10.0,10,10.0,4.0,10
12433,False,176,4,20,52,9.0,24,0,19.0,2.0,10.0,10,10.0,4.0,10
12434,True,41,2,0,6,2.0,7,0,5.0,4.0,8.0,10,9.0,4.0,10
12435,True,138,4,10,22,3.0,38,0,20.0,4.0,8.0,10,9.0,4.0,10
12436,True,142,4,10,22,6.0,28,0,20.0,4.0,8.0,10,9.0,4.0,10
12437,False,189,4,28,56,3.0,58,0,26.0,5.0,7.0,10,9.0,4.0,10
12438,False,37,1,0,7,2.0,26,0,5.0,8.0,5.0,10,12.0,1.0,10
12439,False,49,2,0,7,1.0,38,0,7.0,8.0,5.0,10,12.0,1.0,10
12440,False,66,2,7,0,6.0,34,0,10.0,12.0,1.0,10,8.0,5.0,10
12441,True,108,3,0,21,11.0,32,0,16.0,8.0,5.0,10,12.0,1.0,10
12442,True,12,1,0,0,4.0,25,0,1.0,7.0,6.0,10,7.0,6.0,10
12443,False,75,2,7,21,7.0,43,0,9.0,7.0,6.0,10,7.0,6.0,10
12444,True,110,3,14,24,2.0,44,0,14.0,7.0,6.0,10,7.0,6.0,10
12445,False,161,4,24,31,4.0,23,0,20.0,7.0,6.0,10,7.0,6.0,10
12446,False,106,2,3,24,8.0,39,0,14.0,8.0,5.0,10,8.0,5.0,5
12447,False,115,2,3,24,1.0,24,0,16.0,8.0,5.0,10,8.0,5.0,5
12448,False,135,3,3,31,4.0,44,0,18.0,8.0,5.0,10,8.0,5.0,5
12449,False,170,4,31,17,1.0,40,0,23.0,8.0,5.0,5,8.0,5.0,10
12450,False,208,4,31,33,14.0,66,0,30.0,8.0,5.0,5,8.0,5.0,10
12451,True,219,4,31,40,3.0,64,0,32.0,8.0,5.0,5,8.0,5.0,10
12452,False,176,4,14,23,14.0,51,0,26.0,4.0,8.0,5,4.0,8.0,5
12453,False,190,4,14,30,15.0,30,0,28.0,4.0,8.0,5,4.0,8.0,5
12454,False,65,2,7,7,3.0,26,0,9.0,3.0,9.0,10,9.0,4.0,10
12455,False,175,4,14,21,13.0,34,0,26.0,3.0,9.0,10,9.0,4.0,10
12456,False,186,4,14,21,10.0,58,0,28.0,3.0,9.0,10,9.0,4.0,10
12457,False,31,1,0,7,8.0,46,0,4.0,4.0,8.0,5,9.0,4.0,10
12458,False,135,3,17,31,10.0,33,0,20.0,6.0,6.0,5,7.0,6.0,5
12459,False,174,4,17,41,10.0,43,0,26.0,6.0,6.0,5,7.0,6.0,5
12460,False,186,4,17,41,13.0,21,0,28.0,6.0,6.0,5,7.0,6.0,5
12461,False,189,4,45,48,3.0,55,0,26.0,8.0,5.0,10,10.0,3.0,10
12462,False,202,4,45,55,12.0,51,0,28.0,8.0,5.0,10,10.0,3.0,10
12463,False,143,4,7,27,6.0,33,0,24.0,3.0,9.0,10,11.0,2.0,10
12464,True,160,4,16,42,5.0,47,0,22.0,8.0,5.0,10,8.0,5.0,10
12465,True,69,2,0,3,2.0,20,0,9.0,7.0,6.0,5,9.0,5.0,5
12466,False,156,4,17,38,9.0,55,0,23.0,5.0,7.0,10,12.0,1.0,10
12467,False,140,4,14,39,10.0,48,0,23.0,3.0,9.0,10,8.0,5.0,10
12468,False,157,4,14,39,4.0,54,0,25.0,3.0,9.0,10,8.0,5.0,10
12469,False,157,4,24,34,10.0,71,0,21.0,2.0,10.0,5,4.0,8.0,5
12470,False,156,4,17,31,9.0,36,0,20.0,8.0,5.0,5,10.0,3.0,5
12471,False,176,4,21,27,13.0,34,0,27.0,8.0,5.0,5,7.0,6.0,5
12472,False,60,2,7,0,11.0,16,0,9.0,5.0,7.0,5,2.0,10.0,5
12473,False,166,4,10,21,1.0,72,0,23.0,2.0,10.0,5,5.0,7.0,5
12474,False,6,1,0,0,9.0,29,0,1.0,3.0,9.0,5,9.0,4.0,5
12475,True,69,2,7,3,2.0,28,0,11.0,3.0,9.0,5,9.0,4.0,5
12476,True,123,3,7,20,1.0,61,0,18.0,3.0,9.0,5,9.0,4.0,5
12477,True,129,3,7,20,7.0,41,0,18.0,3.0,9.0,5,9.0,4.0,5
12478,True,7,1,0,0,2.0,2,0,2.0,7.0,6.0,10,7.0,6.0,10
12479,True,166,4,24,35,18.0,56,0,28.0,7.0,6.0,10,7.0,6.0,10
12480,False,182,4,32,35,4.0,72,0,30.0,7.0,6.0,10,7.0,6.0,10
12481,False,73,2,14,7,5.0,30,0,7.0,6.0,7.0,5,4.0,8.0,5
12482,False,120,4,14,35,7.0,54,0,14.0,4.0,8.0,5,6.0,7.0,5
12483,False,137,4,14,42,7.0,45,0,16.0,4.0,8.0,5,6.0,7.0,5
12484,True,100,3,3,27,13.0,39,0,15.0,7.0,6.0,10,9.0,4.0,10
12485,False,117,3,10,34,1.0,66,0,17.0,7.0,6.0,10,9.0,4.0,10
12486,False,149,4,16,41,1.0,43,0,23.0,7.0,6.0,10,9.0,4.0,10
12487,False,16,1,0,0,5.0,32,0,1.0,8.0,6.0,5,6.0,6.0,5
12488,False,47,2,7,0,8.0,33,0,6.0,6.0,6.0,5,8.0,6.0,5
12489,True,79,2,14,0,2.0,34,0,10.0,6.0,6.0,5,8.0,6.0,5
12490,True,118,3,21,7,3.0,30,0,14.0,6.0,6.0,5,8.0,6.0,5
12491,False,147,4,13,27,6.0,74,0,17.0,8.0,6.0,5,6.0,6.0,5
12492,False,187,5,34,34,2.0,2,0,24.0,6.0,6.0,5,8.0,6.0,5
12493,False,42,1,7,0,6.0,30,0,6.0,3.0,9.0,5,2.0,10.0,5
12494,False,177,4,14,42,2.0,26,0,27.0,2.0,10.0,5,3.0,9.0,5
12495,True,33,1,0,7,10.0,34,0,4.0,6.0,6.0,5,7.0,6.0,5
12496,False,75,2,7,14,13.0,31,0,9.0,7.0,6.0,5,6.0,6.0,5
12497,False,101,3,14,14,1.0,39,0,13.0,6.0,6.0,5,7.0,6.0,5
12498,True,146,4,10,37,2.0,31,0,21.0,5.0,7.0,10,9.0,4.0,10
12499,True,34,1,0,7,1.0,28,0,3.0,11.0,3.0,10,9.0,4.0,10
12500,True,80,2,14,3,4.0,30,0,11.0,4.0,8.0,5,5.0,7.0,5
12501,True,80,2,0,42,2.0,29,0,13.0,0.0,10.0,0,13.0,1.0,10
12502,True,122,3,6,56,4.0,41,0,18.0,0.0,10.0,0,13.0,1.0,10
12503,True,15,1,0,0,6.0,31,0,2.0,8.0,5.0,5,5.0,7.0,5
12504,True,124,3,17,35,9.0,53,0,15.0,2.0,10.0,10,5.0,7.0,10
12505,False,128,3,17,35,9.0,30,0,15.0,2.0,10.0,10,5.0,7.0,10
12506,False,134,3,35,17,10.0,18,0,16.0,5.0,7.0,10,2.0,10.0,10
12507,True,53,2,7,3,4.0,38,0,7.0,9.0,4.0,10,8.0,5.0,10
12508,True,110,3,7,21,3.0,17,0,14.0,5.0,7.0,10,9.0,4.0,10
12509,False,140,4,14,28,15.0,23,0,18.0,5.0,7.0,10,9.0,4.0,10
12510,False,166,4,3,37,3.0,9,0,21.0,8.0,5.0,10,9.0,4.0,10
12511,True,77,2,14,7,17.0,35,0,13.0,4.0,8.0,5,6.0,7.0,5
12512,True,113,3,7,28,4.0,7,0,18.0,6.0,7.0,5,4.0,8.0,5
12513,True,141,4,14,28,4.0,28,0,22.0,6.0,7.0,5,4.0,8.0,5
12514,True,173,4,21,28,2.0,71,0,28.0,6.0,7.0,5,4.0,8.0,5
12515,False,177,4,21,28,10.0,44,0,28.0,6.0,7.0,5,4.0,8.0,5
12516,False,126,3,13,52,6.0,28,0,21.0,1.0,11.0,5,5.0,7.0,5
12517,False,139,3,13,52,5.0,36,0,23.0,1.0,11.0,5,5.0,7.0,5
12518,True,170,4,13,52,1.0,35,0,28.0,1.0,11.0,5,5.0,7.0,5
12519,False,103,3,17,14,2.0,32,0,14.0,4.0,8.0,10,5.0,7.0,10
12520,False,156,4,21,31,6.0,56,0,21.0,5.0,7.0,10,4.0,8.0,10
12521,True,186,4,21,31,1.0,1,0,25.0,5.0,7.0,10,4.0,8.0,10
12522,True,47,2,0,10,6.0,37,0,7.0,0.0,5.0,10,6.0,7.0,10
12523,False,83,2,10,3,2.0,31,0,12.0,6.0,7.0,10,0.0,5.0,10
12524,False,88,3,10,3,5.0,35,0,13.0,6.0,7.0,10,0.0,5.0,10
12525,True,118,3,17,10,1.0,36,0,17.0,6.0,7.0,10,0.0,5.0,10
12526,False,168,4,10,41,6.0,56,0,25.0,0.0,5.0,10,6.0,7.0,10
12527,False,111,3,3,24,6.0,33,0,16.0,7.0,6.0,5,12.0,1.0,5
12528,False,153,3,24,31,3.0,36,0,24.0,7.0,6.0,5,12.0,1.0,5
12529,True,189,4,24,41,5.0,9,0,30.0,7.0,6.0,5,12.0,1.0,5
12530,True,214,4,34,41,6.0,54,0,33.0,7.0,6.0,5,12.0,1.0,5
12531,False,219,4,34,41,15.0,31,0,33.0,7.0,6.0,5,12.0,1.0,5
12532,True,62,2,7,14,3.0,43,0,9.0,3.0,9.0,5,8.0,5.0,5
12533,False,125,3,28,17,2.0,36,0,18.0,8.0,5.0,5,3.0,9.0,5
12534,False,172,4,31,28,9.0,32,0,23.0,3.0,9.0,5,8.0,5.0,5
12535,True,170,4,10,27,4.0,53,0,23.0,5.0,7.0,10,9.0,4.0,10
12536,False,180,4,10,27,10.0,21,0,23.0,5.0,7.0,10,9.0,4.0,10
12537,True,180,4,23,24,10.0,74,0,24.0,7.0,6.0,5,3.0,9.0,10
12538,False,61,2,14,0,3.0,35,0,12.0,10.0,3.0,10,3.0,9.0,10
12539,False,61,2,0,14,3.0,15,0,7.0,11.0,2.0,10,12.0,2.0,10
12540,False,73,2,0,21,4.0,45,0,9.0,11.0,2.0,10,12.0,2.0,10
12541,True,115,3,42,7,1.0,25,0,16.0,12.0,2.0,10,11.0,2.0,10
12542,True,133,3,7,52,3.0,53,0,19.0,11.0,2.0,10,12.0,2.0,10
12543,True,203,4,14,65,6.0,69,0,27.0,11.0,2.0,10,12.0,2.0,10
12544,True,87,2,0,28,3.0,48,0,12.0,9.0,4.0,10,11.0,2.0,10
12545,False,100,2,3,41,1.0,49,0,13.0,3.0,9.0,10,4.0,8.0,10
12546,False,126,3,3,48,1.0,24,0,16.0,3.0,9.0,10,4.0,8.0,10
12547,False,88,2,7,7,8.0,34,0,11.0,4.0,8.0,5,10.0,3.0,5
12548,True,14,1,0,0,4.0,33,0,3.0,5.0,7.0,5,2.0,10.0,5
12549,False,89,2,14,7,7.0,50,0,12.0,2.0,10.0,5,5.0,7.0,5
12550,True,94,2,14,17,1.0,11,0,11.0,3.0,9.0,5,5.0,7.0,5
12551,True,193,4,38,48,6.0,47,0,23.0,3.0,9.0,5,5.0,7.0,5
12552,True,213,4,45,55,2.0,26,0,25.0,3.0,9.0,5,5.0,7.0,5
12553,True,10,1,0,0,2.0,2,0,1.0,11.0,3.0,5,2.0,10.0,5
12554,True,97,2,7,28,10.0,44,0,12.0,2.0,10.0,5,11.0,3.0,5
12555,True,166,4,24,41,6.0,49,0,23.0,10.0,3.0,5,13.0,0.0,5
12556,True,180,4,41,24,1.0,1,0,24.0,13.0,0.0,5,10.0,3.0,5
12557,True,160,4,10,20,9.0,60,0,24.0,7.0,6.0,10,5.0,7.0,10
12558,False,164,4,10,20,10.0,39,0,24.0,7.0,6.0,10,5.0,7.0,10
12559,False,70,2,10,3,3.0,45,0,10.0,7.0,6.0,10,5.0,7.0,10
12560,False,111,3,3,10,1.0,46,0,16.0,5.0,7.0,10,7.0,6.0,10
12561,True,118,3,10,3,3.0,36,0,17.0,7.0,6.0,10,5.0,7.0,10
12562,False,176,4,21,24,5.0,39,0,30.0,8.0,5.0,10,9.0,5.0,10
12563,False,138,4,7,10,7.0,63,0,18.0,2.0,11.0,10,0.0,12.0,10
12564,False,136,4,21,29,7.0,50,0,17.0,7.0,6.0,10,0.0,10.0,0
12565,False,185,4,20,31,17.0,67,0,26.0,4.0,8.0,5,7.0,6.0,5
12566,False,201,4,20,31,2.0,5,0,28.0,4.0,8.0,5,7.0,6.0,5
12567,False,163,4,13,17,20.0,90,0,21.0,8.0,5.0,10,8.0,5.0,10
12568,False,84,3,0,9,4.0,37,0,8.0,6.0,7.0,5,8.0,5.0,5
12569,False,119,4,0,16,2.0,3,0,10.0,6.0,7.0,5,8.0,5.0,5
12570,False,133,4,0,16,3.0,51,0,12.0,6.0,7.0,5,8.0,5.0,5
12571,True,117,3,3,28,7.0,39,0,13.0,4.0,8.0,10,12.0,1.0,10
12572,True,134,4,3,35,3.0,69,0,15.0,4.0,8.0,10,12.0,1.0,10
12573,True,26,1,7,3,1.0,1,0,3.0,5.0,7.0,10,8.0,5.0,10
12574,True,177,4,24,30,6.0,54,0,25.0,5.0,7.0,10,8.0,5.0,10
12575,True,181,4,24,30,1.0,24,0,25.0,5.0,7.0,10,8.0,5.0,10
12576,False,10,1,0,0,2.0,38,0,2.0,12.0,1.0,5,7.0,6.0,5
12577,False,138,3,10,41,13.0,27,0,17.0,7.0,6.0,5,12.0,1.0,5
12578,False,150,4,10,48,6.0,39,0,19.0,7.0,6.0,5,12.0,1.0,5
12579,True,79,2,24,7,3.0,32,0,10.0,9.0,5.0,5,5.0,7.0,5
12580,False,162,4,14,43,5.0,65,0,20.0,5.0,7.0,5,9.0,5.0,5
12581,False,186,4,21,53,3.0,19,0,23.0,5.0,7.0,5,9.0,5.0,5
12582,False,172,3,45,49,7.0,35,0,21.0,8.0,5.0,5,3.0,9.0,5
12583,False,230,4,52,56,10.0,71,0,29.0,8.0,5.0,5,3.0,9.0,5
12584,False,10,1,0,0,4.0,35,0,1.0,2.0,10.0,5,4.0,8.0,5
12585,True,106,3,16,24,1.0,58,0,16.0,2.0,10.0,5,4.0,8.0,5
12586,False,155,4,19,34,4.0,10,0,20.0,2.0,10.0,5,4.0,8.0,5
12587,True,108,3,31,0,1.0,1,0,18.0,9.0,4.0,10,4.0,8.0,10
12588,False,85,2,24,24,15.0,45,0,12.0,9.0,4.0,10,5.0,7.0,10
12589,True,166,4,31,40,23.0,73,0,21.0,5.0,7.0,10,9.0,4.0,10
12590,False,114,4,7,12,3.0,34,0,16.0,9.0,4.0,10,9.0,4.0,10
12591,False,165,4,15,19,1.0,18,0,25.0,9.0,4.0,10,9.0,4.0,10
12592,False,186,4,6,27,4.0,37,0,27.0,5.0,7.0,5,5.0,7.0,5
12593,False,146,4,29,0,12.0,32,0,22.0,12.0,2.0,10,5.0,7.0,10
12594,False,65,2,7,7,1.0,33,0,8.0,9.0,5.0,10,8.0,5.0,10
12595,True,108,3,14,7,8.0,9,0,16.0,9.0,5.0,10,8.0,5.0,10
12596,True,127,3,7,21,4.0,33,0,19.0,8.0,5.0,10,9.0,5.0,10
12597,True,141,4,14,21,1.0,43,0,21.0,8.0,5.0,10,9.0,5.0,10
12598,True,178,4,14,28,5.0,45,0,24.0,8.0,5.0,10,9.0,5.0,10
12599,True,189,4,14,28,8.0,8,0,24.0,8.0,5.0,10,9.0,5.0,10
12600,True,151,4,3,30,5.0,40,0,21.0,3.0,9.0,10,11.0,3.0,10
12601,False,86,2,0,24,7.0,41,0,12.0,7.0,6.0,10,7.0,6.0,10
12602,False,137,4,28,20,3.0,27,0,15.0,0.0,5.0,10,4.0,8.0,10
12603,False,180,4,20,28,6.0,16,0,22.0,4.0,8.0,10,0.0,5.0,10
12604,True,182,4,22,36,10.0,20,0,25.0,7.0,6.0,5,5.0,7.0,5
12605,False,136,3,15,38,7.0,35,0,19.0,9.0,4.0,10,13.0,1.0,10
12606,False,17,1,0,7,2.0,33,0,2.0,9.0,4.0,10,10.0,3.0,10
12607,False,92,2,12,28,2.0,52,0,13.0,9.0,4.0,10,10.0,3.0,10
12608,False,146,4,24,10,11.0,13,0,22.0,7.0,7.0,5,2.0,11.0,10
12609,False,153,4,10,24,5.0,39,0,23.0,2.0,11.0,10,7.0,7.0,5
12610,True,138,3,14,31,1.0,43,0,18.0,7.0,6.0,5,8.0,5.0,5
12611,True,154,4,21,31,7.0,37,0,20.0,7.0,6.0,5,8.0,5.0,5
12612,True,88,2,14,21,13.0,42,0,10.0,4.0,8.0,5,11.0,3.0,5
12613,True,188,4,33,37,7.0,26,0,25.0,8.0,5.0,10,10.0,4.0,10
12614,True,169,4,28,33,3.0,67,0,23.0,1.0,11.0,5,6.0,6.0,5
12615,False,178,4,28,33,21.0,52,0,23.0,1.0,11.0,5,6.0,6.0,5
12616,True,162,4,37,34,1.0,1,0,18.0,12.0,2.0,10,9.0,4.0,10
12617,True,176,4,31,51,10.0,18,0,25.0,9.0,4.0,10,10.0,3.0,10
12618,False,147,3,28,49,4.0,4,0,19.0,8.0,5.0,5,10.0,3.0,5
12619,False,189,4,56,35,7.0,32,0,26.0,10.0,3.0,5,8.0,5.0,5
12620,True,193,4,35,56,1.0,59,0,27.0,8.0,5.0,5,10.0,3.0,5
12621,False,143,4,38,3,14.0,27,0,26.0,12.0,1.0,10,7.0,6.0,5
12622,False,153,4,3,38,3.0,37,0,27.0,7.0,6.0,5,12.0,1.0,10
12623,True,160,4,6,28,4.0,9,0,19.0,1.0,11.0,5,7.0,6.0,5
12624,True,58,2,7,13,2.0,22,0,5.0,11.0,2.0,10,4.0,8.0,10
12625,False,32,1,0,14,9.0,52,0,5.0,3.0,9.0,5,3.0,9.0,5
12626,False,159,4,2,41,10.0,37,0,20.0,3.0,9.0,5,3.0,9.0,5
12627,True,166,4,41,2,4.0,26,0,21.0,3.0,9.0,5,3.0,9.0,5
12628,True,170,4,41,2,10.0,10,0,21.0,3.0,9.0,5,3.0,9.0,5
12629,True,127,4,3,17,4.0,5,0,19.0,7.0,6.0,10,8.0,5.0,10
12630,True,163,4,10,23,4.0,91,0,25.0,7.0,6.0,10,8.0,5.0,10
12631,False,170,4,10,23,12.0,77,0,25.0,7.0,6.0,10,8.0,5.0,10
12632,True,167,4,17,35,4.0,22,0,23.0,12.0,2.0,5,8.0,6.0,5
12633,False,172,4,10,31,15.0,70,0,22.0,5.0,7.0,10,8.0,5.0,10
12634,False,158,4,7,48,5.0,45,0,25.0,0.0,12.0,10,9.0,4.0,10
12635,False,176,4,7,48,8.0,41,0,27.0,0.0,12.0,10,9.0,4.0,10
12636,True,28,1,0,7,4.0,35,0,6.0,12.0,1.0,10,4.0,8.0,10
12637,False,152,4,28,7,12.0,38,0,22.0,12.0,1.0,10,4.0,8.0,10
12638,False,164,4,10,34,9.0,9,0,31.0,8.0,5.0,10,9.0,4.0,10
12639,True,162,4,3,20,4.0,43,0,22.0,2.0,10.0,5,5.0,7.0,5
12640,True,166,4,3,20,16.0,45,0,22.0,2.0,10.0,5,5.0,7.0,5
12641,True,96,2,24,7,5.0,38,0,11.0,12.0,2.0,10,10.0,4.0,10
12642,True,146,3,7,41,7.0,37,0,17.0,10.0,4.0,10,12.0,2.0,10
12643,False,198,4,21,55,2.0,53,0,21.0,10.0,4.0,10,12.0,2.0,10
12644,True,22,1,0,0,1.0,24,0,3.0,6.0,6.0,5,8.0,5.0,5
12645,True,103,3,0,21,6.0,25,0,13.0,6.0,6.0,5,8.0,5.0,5
12646,True,113,3,0,21,3.0,35,0,15.0,6.0,6.0,5,8.0,5.0,5
12647,False,130,4,2,21,2.0,50,0,17.0,6.0,6.0,5,8.0,5.0,5
12648,True,63,2,10,14,3.0,40,0,7.0,11.0,3.0,5,9.0,5.0,5
12649,False,164,4,17,24,9.0,30,0,24.0,11.0,3.0,5,9.0,5.0,5
12650,True,142,4,0,27,6.0,49,0,20.0,3.0,9.0,5,8.0,5.0,5
12651,False,147,4,0,27,4.0,36,0,20.0,3.0,9.0,5,8.0,5.0,5
12652,False,156,4,10,30,10.0,46,0,28.0,9.0,5.0,10,10.0,4.0,10
12653,False,169,4,7,13,12.0,16,0,18.0,8.0,5.0,10,9.0,4.0,10
12654,False,96,3,20,21,6.0,41,0,12.0,7.0,6.0,5,7.0,6.0,5
12655,False,109,3,14,24,8.0,31,0,12.0,6.0,7.0,5,8.0,5.0,10
12656,False,183,4,41,14,5.0,32,0,23.0,8.0,5.0,10,6.0,7.0,5
12657,False,28,1,7,7,8.0,28,0,4.0,7.0,6.0,5,8.0,5.0,5
12658,True,157,4,17,27,2.0,35,0,18.0,7.0,6.0,5,8.0,5.0,5
12659,True,77,2,21,7,1.0,34,0,11.0,7.0,6.0,5,7.0,7.0,5
12660,False,164,4,13,24,6.0,6,0,21.0,8.0,5.0,5,7.0,6.0,5
12661,True,173,4,13,24,3.0,27,0,23.0,8.0,5.0,5,7.0,6.0,5
12662,False,79,2,14,7,7.0,39,0,15.0,9.0,4.0,10,7.0,6.0,10
12663,True,160,4,17,24,1.0,59,0,25.0,7.0,6.0,10,9.0,4.0,10
12664,False,157,4,42,6,1.0,29,0,22.0,9.0,4.0,10,7.0,6.0,10
12665,False,12,1,0,0,1.0,19,0,1.0,6.0,7.0,5,8.0,5.0,5
12666,False,166,4,10,17,4.0,46,0,25.0,6.0,7.0,5,8.0,5.0,5
12667,False,208,5,23,30,31.0,31,0,27.0,9.0,4.0,10,10.0,4.0,10
12668,False,162,4,28,35,12.0,34,0,29.0,7.0,6.0,5,8.0,5.0,10
12669,True,87,2,7,17,4.0,40,0,10.0,10.0,3.0,10,9.0,4.0,10
12670,False,203,4,31,42,10.0,43,0,30.0,9.0,4.0,10,10.0,3.0,10
12671,True,95,2,0,24,4.0,40,0,10.0,9.0,4.0,5,10.0,3.0,5
12672,True,123,3,24,0,4.0,25,0,14.0,10.0,3.0,5,9.0,4.0,5
12673,False,140,3,0,31,1.0,16,0,17.0,9.0,4.0,5,10.0,3.0,5
12674,True,167,4,0,38,2.0,2,0,19.0,9.0,4.0,5,10.0,3.0,5
12675,False,98,3,3,35,5.0,46,0,14.0,9.0,4.0,10,8.0,5.0,10
12676,True,138,4,38,3,5.0,54,0,19.0,8.0,5.0,10,9.0,4.0,10
12677,True,121,3,14,35,3.0,17,0,16.0,7.0,6.0,10,8.0,5.0,10
12678,False,180,4,21,42,10.0,43,0,22.0,7.0,6.0,10,8.0,5.0,10
12679,False,61,2,0,0,3.0,37,0,10.0,9.0,4.0,10,9.0,4.0,10
12680,False,188,4,28,34,8.0,62,0,26.0,8.0,5.0,5,8.0,5.0,5
12681,True,180,4,21,26,4.0,43,0,32.0,7.0,6.0,10,9.0,4.0,10
12682,False,186,4,21,26,26.0,26,0,32.0,7.0,6.0,10,9.0,4.0,10
12683,True,63,2,0,21,2.0,53,0,8.0,7.0,6.0,10,9.0,4.0,10
12684,False,171,4,10,31,8.0,44,0,22.0,7.0,6.0,10,9.0,4.0,10
12685,True,138,4,6,17,6.0,31,0,21.0,9.0,4.0,10,10.0,3.0,10
12686,False,165,4,12,24,22.0,53,0,23.0,9.0,4.0,10,10.0,3.0,10
12687,False,111,3,7,31,7.0,36,0,15.0,11.0,2.0,10,12.0,1.0,10
12688,False,183,4,24,38,8.0,12,0,25.0,11.0,2.0,10,12.0,1.0,10
12689,True,145,4,7,20,5.0,11,0,20.0,11.0,3.0,10,10.0,4.0,10
12690,False,85,2,16,3,10.0,26,0,11.0,9.0,5.0,5,7.0,6.0,10
12691,True,162,4,20,38,2.0,80,0,27.0,8.0,6.0,5,8.0,5.0,10
12692,True,191,4,17,21,3.0,43,0,22.0,12.0,1.0,10,10.0,3.0,10
12693,False,174,4,14,24,4.0,64,0,20.0,12.0,2.0,10,13.0,1.0,10
12694,True,171,4,10,20,9.0,40,0,24.0,2.0,10.0,5,2.0,10.0,5
12695,False,128,3,19,8,1.0,18,0,19.0,14.0,0.0,5,10.0,3.0,10
12696,False,155,4,8,19,13.0,40,0,26.0,10.0,3.0,10,14.0,0.0,5
12697,True,34,1,0,7,6.0,36,0,4.0,7.0,6.0,5,9.0,4.0,5
